Order ID,Product,Quantity Ordered,Price Each,Order Date,City,State,Category
176839,20in Monitor,1,109.99,2019-04-10 07:19:00, Boston,Massachusetts,Monitor
176840,USB-C Charging Cable,1,11.95,2019-04-02 10:08:00, Austin,Texas,Charging Cable
176841,AAA Batteries (4-pack),3,2.99,2019-04-26 22:50:00, San Francisco,California,Batteries
176842,AA Batteries (4-pack),2,3.84,2019-04-06 23:16:00, New York City,New York,Batteries
176843,34in Ultrawide Monitor,1,379.99,2019-04-21 11:22:00, Atlanta,Georgia,Monitor
176844,AA Batteries (4-pack),1,3.84,2019-04-23 18:48:00, Boston,Massachusetts,Batteries
176845,USB-C Charging Cable,1,11.95,2019-04-15 14:26:00, San Francisco,California,Charging Cable
176846,USB-C Charging Cable,1,11.95,2019-04-19 09:03:00, New York City,New York,Charging Cable
176847,AA Batteries (4-pack),3,3.84,2019-04-03 16:00:00, Austin,Texas,Batteries
176848,27in FHD Monitor,1,149.99,2019-04-28 18:09:00, Boston,Massachusetts,Monitor
176849,34in Ultrawide Monitor,1,379.99,2019-04-22 10:59:00, San Francisco,California,Monitor
176850,AA Batteries (4-pack),1,3.84,2019-04-03 12:40:00, Seattle,Washington,Batteries
176851,AA Batteries (4-pack),1,3.84,2019-04-09 22:58:00, San Francisco,California,Batteries
176852,AA Batteries (4-pack),1,3.84,2019-04-09 13:58:00, Portland,Oregon,Batteries
176853,AA Batteries (4-pack),1,3.84,2019-04-24 11:41:00, New York City,New York,Batteries
176854,AA Batteries (4-pack),1,3.84,2019-04-11 22:05:00, Los Angeles,California,Batteries
176855,Wired Headphones,1,11.99,2019-04-21 16:42:00, Los Angeles,California,Headphones
176856,Lightning Charging Cable,1,14.95,2019-04-13 10:59:00, San Francisco,California,Charging Cable
176857,Bose SoundSport Headphones,1,99.99,2019-04-30 07:18:00, Portland,Oregon,Headphones
176858,AAA Batteries (4-pack),1,2.99,2019-04-16 13:25:00, Los Angeles,California,Batteries
176859,AA Batteries (4-pack),1,3.84,2019-04-15 10:53:00, New York City,New York,Batteries
176860,USB-C Charging Cable,1,11.95,2019-04-04 11:00:00, San Francisco,California,Charging Cable
176861,Bose SoundSport Headphones,1,99.99,2019-04-14 13:01:00, Los Angeles,California,Headphones
176862,AAA Batteries (4-pack),1,2.99,2019-04-29 11:37:00, San Francisco,California,Batteries
176863,27in FHD Monitor,1,149.99,2019-04-19 17:18:00, New York City,New York,Monitor
176864,AAA Batteries (4-pack),2,2.99,2019-04-02 15:47:00, San Francisco,California,Batteries
176865,AA Batteries (4-pack),1,3.84,2019-04-18 14:28:00, New York City,New York,Batteries
176866,ThinkPad Laptop,1,999.99,2019-04-02 11:42:00, New York City,New York,Laptop
176867,AAA Batteries (4-pack),1,2.99,2019-04-25 21:00:00, San Francisco,California,Batteries
176868,20in Monitor,1,109.99,2019-04-05 07:37:00, Boston,Massachusetts,Monitor
176869,Apple Airpods Headphones,1,150.0,2019-04-23 18:33:00, Seattle,Washington,Headphones
176870,AAA Batteries (4-pack),3,2.99,2019-04-05 18:38:00, New York City,New York,Batteries
176871,AA Batteries (4-pack),1,3.84,2019-04-29 20:02:00, Dallas,Texas,Batteries
176872,AA Batteries (4-pack),1,3.84,2019-04-15 12:17:00, Los Angeles,California,Batteries
176873,AA Batteries (4-pack),1,3.84,2019-04-06 05:26:00, Los Angeles,California,Batteries
176874,AAA Batteries (4-pack),1,2.99,2019-04-15 11:04:00, New York City,New York,Batteries
176875,27in 4K Gaming Monitor,1,389.99,2019-04-23 19:26:00, San Francisco,California,Monitor
176876,Bose SoundSport Headphones,1,99.99,2019-04-23 21:15:00, Boston,Massachusetts,Headphones
176877,Lightning Charging Cable,1,14.95,2019-04-10 15:48:00, San Francisco,California,Charging Cable
176878,ThinkPad Laptop,1,999.99,2019-04-13 09:15:00, San Francisco,California,Laptop
176879,Flatscreen TV,1,300.0,2019-04-13 14:15:00, Portland,Maine,TV
176880,27in FHD Monitor,1,149.99,2019-04-04 08:36:00, New York City,New York,Monitor
176881,Wired Headphones,1,11.99,2019-04-22 20:59:00, San Francisco,California,Headphones
176882,Wired Headphones,1,11.99,2019-04-24 20:16:00, Boston,Massachusetts,Headphones
176883,Wired Headphones,2,11.99,2019-04-15 09:24:00, New York City,New York,Headphones
176884,USB-C Charging Cable,1,11.95,2019-04-11 09:04:00, San Francisco,California,Charging Cable
176885,34in Ultrawide Monitor,1,379.99,2019-04-22 21:26:00, Boston,Massachusetts,Monitor
176886,Flatscreen TV,1,300.0,2019-04-19 20:44:00, San Francisco,California,TV
176887,AAA Batteries (4-pack),1,2.99,2019-04-01 12:59:00, Boston,Massachusetts,Batteries
176888,Wired Headphones,1,11.99,2019-04-15 13:57:00, New York City,New York,Headphones
176889,AAA Batteries (4-pack),1,2.99,2019-04-17 21:22:00, Boston,Massachusetts,Batteries
176890,USB-C Charging Cable,1,11.95,2019-04-25 17:35:00, Austin,Texas,Charging Cable
176891,AAA Batteries (4-pack),1,2.99,2019-04-07 11:52:00, Portland,Oregon,Batteries
176892,AAA Batteries (4-pack),1,2.99,2019-04-12 22:50:00, Boston,Massachusetts,Batteries
176893,AAA Batteries (4-pack),1,2.99,2019-04-23 14:01:00, Seattle,Washington,Batteries
176894,Flatscreen TV,1,300.0,2019-04-13 17:23:00, San Francisco,California,TV
176895,Apple Airpods Headphones,1,150.0,2019-04-24 08:44:00, Boston,Massachusetts,Headphones
176896,AAA Batteries (4-pack),2,2.99,2019-04-24 17:41:00, Dallas,Texas,Batteries
176897,Apple Airpods Headphones,1,150.0,2019-04-02 18:12:00, San Francisco,California,Headphones
176898,Apple Airpods Headphones,1,150.0,2019-04-18 17:05:00, New York City,New York,Headphones
176899,Lightning Charging Cable,1,14.95,2019-04-05 18:17:00, San Francisco,California,Charging Cable
176900,Bose SoundSport Headphones,1,99.99,2019-04-21 06:17:00, Boston,Massachusetts,Headphones
176901,Lightning Charging Cable,1,14.95,2019-04-22 14:37:00, Atlanta,Georgia,Charging Cable
176902,USB-C Charging Cable,1,11.95,2019-04-11 14:49:00, Atlanta,Georgia,Charging Cable
176903,iPhone,1,700.0,2019-04-09 11:10:00, Boston,Massachusetts,Phone
176904,AAA Batteries (4-pack),1,2.99,2019-04-13 15:44:00, Boston,Massachusetts,Batteries
176905,27in FHD Monitor,1,149.99,2019-04-12 07:40:00, New York City,New York,Monitor
176906,27in FHD Monitor,1,149.99,2019-04-07 20:14:00, Los Angeles,California,Monitor
176907,27in FHD Monitor,1,149.99,2019-04-11 01:43:00, Los Angeles,California,Monitor
176908,AAA Batteries (4-pack),1,2.99,2019-04-25 20:53:00, Seattle,Washington,Batteries
176909,Wired Headphones,1,11.99,2019-04-22 09:53:00, Portland,Maine,Headphones
176910,AAA Batteries (4-pack),2,2.99,2019-04-19 14:46:00, Los Angeles,California,Batteries
176911,AAA Batteries (4-pack),1,2.99,2019-04-12 10:29:00, Los Angeles,California,Batteries
176912,Apple Airpods Headphones,1,150.0,2019-04-25 14:33:00, Seattle,Washington,Headphones
176913,AAA Batteries (4-pack),1,2.99,2019-04-20 19:09:00, Atlanta,Georgia,Batteries
176914,Lightning Charging Cable,1,14.95,2019-04-01 15:54:00, San Francisco,California,Charging Cable
176915,AAA Batteries (4-pack),1,2.99,2019-04-04 19:18:00, Dallas,Texas,Batteries
176916,34in Ultrawide Monitor,1,379.99,2019-04-18 07:45:00, San Francisco,California,Monitor
176917,USB-C Charging Cable,1,11.95,2019-04-14 19:50:00, Boston,Massachusetts,Charging Cable
176918,USB-C Charging Cable,1,11.95,2019-04-10 09:57:00, Los Angeles,California,Charging Cable
176919,AAA Batteries (4-pack),1,2.99,2019-04-29 07:02:00, Boston,Massachusetts,Batteries
176920,Apple Airpods Headphones,1,150.0,2019-04-30 18:55:00, New York City,New York,Headphones
176921,Lightning Charging Cable,1,14.95,2019-04-24 17:56:00, San Francisco,California,Charging Cable
176922,Bose SoundSport Headphones,1,99.99,2019-04-02 21:08:00, Los Angeles,California,Headphones
176923,LG Washing Machine,1,600.0,2019-04-26 12:48:00, Los Angeles,California,Washing Machine
176924,Bose SoundSport Headphones,1,99.99,2019-04-14 10:32:00, New York City,New York,Headphones
176925,Lightning Charging Cable,1,14.95,2019-04-18 15:31:00, New York City,New York,Charging Cable
176926,USB-C Charging Cable,1,11.95,2019-04-14 21:17:00, Atlanta,Georgia,Charging Cable
176927,Wired Headphones,1,11.99,2019-04-18 18:40:00, Los Angeles,California,Headphones
176928,AAA Batteries (4-pack),1,2.99,2019-04-08 21:08:00, San Francisco,California,Batteries
176929,ThinkPad Laptop,1,999.99,2019-04-11 22:13:00, Dallas,Texas,Laptop
176930,USB-C Charging Cable,1,11.95,2019-04-15 09:41:00, Boston,Massachusetts,Charging Cable
176931,ThinkPad Laptop,1,999.99,2019-04-13 08:47:00, New York City,New York,Laptop
176932,34in Ultrawide Monitor,1,379.99,2019-04-28 17:02:00, Seattle,Washington,Monitor
176933,Flatscreen TV,1,300.0,2019-04-24 10:34:00, New York City,New York,TV
176934,AAA Batteries (4-pack),1,2.99,2019-04-08 19:44:00, New York City,New York,Batteries
176935,AAA Batteries (4-pack),1,2.99,2019-04-03 21:31:00, Dallas,Texas,Batteries
176935,27in FHD Monitor,1,149.99,2019-04-03 21:31:00, Dallas,Texas,Monitor
176936,Apple Airpods Headphones,1,150.0,2019-04-15 08:36:00, Boston,Massachusetts,Headphones
176937,Google Phone,1,600.0,2019-04-30 22:04:00, Los Angeles,California,Phone
176938,AAA Batteries (4-pack),1,2.99,2019-04-29 21:08:00, Los Angeles,California,Batteries
176939,AAA Batteries (4-pack),1,2.99,2019-04-06 12:50:00, San Francisco,California,Batteries
176940,Lightning Charging Cable,1,14.95,2019-04-02 23:59:00, Dallas,Texas,Charging Cable
176941,27in 4K Gaming Monitor,1,389.99,2019-04-11 18:46:00, San Francisco,California,Monitor
176942,AA Batteries (4-pack),1,3.84,2019-04-12 10:02:00, Portland,Oregon,Batteries
176943,Lightning Charging Cable,1,14.95,2019-04-09 06:50:00, San Francisco,California,Charging Cable
176944,Bose SoundSport Headphones,1,99.99,2019-04-28 06:22:00, Austin,Texas,Headphones
176945,USB-C Charging Cable,1,11.95,2019-04-24 02:17:00, Austin,Texas,Charging Cable
176946,Lightning Charging Cable,1,14.95,2019-04-27 16:36:00, New York City,New York,Charging Cable
176947,AA Batteries (4-pack),2,3.84,2019-04-02 18:40:00, Los Angeles,California,Batteries
176948,Wired Headphones,1,11.99,2019-04-26 09:46:00, San Francisco,California,Headphones
176949,USB-C Charging Cable,1,11.95,2019-04-27 12:54:00, Los Angeles,California,Charging Cable
176950,Lightning Charging Cable,1,14.95,2019-04-04 08:54:00, Dallas,Texas,Charging Cable
176951,USB-C Charging Cable,2,11.95,2019-04-15 21:57:00, Boston,Massachusetts,Charging Cable
176952,AAA Batteries (4-pack),1,2.99,2019-04-06 18:47:00, Los Angeles,California,Batteries
176953,Flatscreen TV,1,300.0,2019-04-29 13:41:00, Dallas,Texas,TV
176954,Bose SoundSport Headphones,1,99.99,2019-04-28 14:49:00, San Francisco,California,Headphones
176955,AAA Batteries (4-pack),1,2.99,2019-04-02 16:08:00, San Francisco,California,Batteries
176956,AA Batteries (4-pack),1,3.84,2019-04-01 21:43:00, Dallas,Texas,Batteries
176957,Google Phone,1,600.0,2019-04-06 18:22:00, Boston,Massachusetts,Phone
176958,Bose SoundSport Headphones,1,99.99,2019-04-23 09:26:00, Boston,Massachusetts,Headphones
176959,Wired Headphones,1,11.99,2019-04-08 18:32:00, Seattle,Washington,Headphones
176960,Bose SoundSport Headphones,1,99.99,2019-04-08 14:49:00, Dallas,Texas,Headphones
176961,27in FHD Monitor,1,149.99,2019-04-16 15:13:00, Portland,Oregon,Monitor
176962,Wired Headphones,1,11.99,2019-04-07 11:19:00, San Francisco,California,Headphones
176963,AAA Batteries (4-pack),2,2.99,2019-04-14 13:17:00, Los Angeles,California,Batteries
176964,AAA Batteries (4-pack),1,2.99,2019-04-05 14:43:00, San Francisco,California,Batteries
176965,Lightning Charging Cable,1,14.95,2019-04-08 09:00:00, Boston,Massachusetts,Charging Cable
176966,Bose SoundSport Headphones,1,99.99,2019-04-22 23:21:00, Boston,Massachusetts,Headphones
176967,27in 4K Gaming Monitor,1,389.99,2019-04-13 13:04:00, Dallas,Texas,Monitor
176968,Bose SoundSport Headphones,1,99.99,2019-04-28 08:30:00, Atlanta,Georgia,Headphones
176969,AA Batteries (4-pack),1,3.84,2019-04-05 09:27:00, Portland,Oregon,Batteries
176970,Bose SoundSport Headphones,1,99.99,2019-04-06 19:33:00, Los Angeles,California,Headphones
176971,AAA Batteries (4-pack),1,2.99,2019-04-05 22:56:00, New York City,New York,Batteries
176972,27in FHD Monitor,1,149.99,2019-04-06 17:36:00, Seattle,Washington,Monitor
176973,Wired Headphones,1,11.99,2019-04-04 21:49:00, Los Angeles,California,Headphones
176974,ThinkPad Laptop,1,999.99,2019-04-05 22:51:00, Seattle,Washington,Laptop
176975,USB-C Charging Cable,1,11.95,2019-04-23 15:46:00, San Francisco,California,Charging Cable
176975,AAA Batteries (4-pack),1,2.99,2019-04-23 15:46:00, San Francisco,California,Batteries
176976,27in FHD Monitor,1,149.99,2019-04-18 05:42:00, Los Angeles,California,Monitor
176977,Bose SoundSport Headphones,1,99.99,2019-04-06 13:57:00, Portland,Oregon,Headphones
176978,Apple Airpods Headphones,1,150.0,2019-05-01 03:29:00, Portland,Oregon,Headphones
176979,AAA Batteries (4-pack),2,2.99,2019-04-28 17:53:00, New York City,New York,Batteries
176980,Bose SoundSport Headphones,1,99.99,2019-04-02 11:20:00, Seattle,Washington,Headphones
176981,Google Phone,1,600.0,2019-04-01 11:29:00, San Francisco,California,Phone
176982,iPhone,1,700.0,2019-04-14 13:53:00, Los Angeles,California,Phone
176983,AAA Batteries (4-pack),2,2.99,2019-04-23 10:18:00, Boston,Massachusetts,Batteries
176984,Apple Airpods Headphones,1,150.0,2019-04-22 19:39:00, Portland,Oregon,Headphones
176985,USB-C Charging Cable,1,11.95,2019-04-15 11:52:00, New York City,New York,Charging Cable
176986,Apple Airpods Headphones,1,150.0,2019-04-12 14:45:00, Los Angeles,California,Headphones
176987,AAA Batteries (4-pack),1,2.99,2019-04-22 09:28:00, San Francisco,California,Batteries
176988,Lightning Charging Cable,1,14.95,2019-04-30 23:02:00, Boston,Massachusetts,Charging Cable
176989,Google Phone,1,600.0,2019-04-09 13:43:00, Los Angeles,California,Phone
176989,USB-C Charging Cable,1,11.95,2019-04-09 13:43:00, Los Angeles,California,Charging Cable
176990,27in FHD Monitor,1,149.99,2019-04-07 00:15:00, San Francisco,California,Monitor
176991,Bose SoundSport Headphones,1,99.99,2019-04-15 01:49:00, San Francisco,California,Headphones
176992,AAA Batteries (4-pack),2,2.99,2019-04-15 12:22:00, New York City,New York,Batteries
176993,iPhone,1,700.0,2019-04-07 09:43:00, Los Angeles,California,Phone
176993,Wired Headphones,1,11.99,2019-04-07 09:43:00, Los Angeles,California,Headphones
176994,Google Phone,1,600.0,2019-04-15 12:39:00, Los Angeles,California,Phone
176995,AA Batteries (4-pack),2,3.84,2019-04-20 23:12:00, San Francisco,California,Batteries
176996,Wired Headphones,1,11.99,2019-04-23 13:57:00, Atlanta,Georgia,Headphones
176997,AA Batteries (4-pack),1,3.84,2019-04-25 16:57:00, New York City,New York,Batteries
176998,Bose SoundSport Headphones,1,99.99,2019-04-12 12:54:00, San Francisco,California,Headphones
176999,Lightning Charging Cable,1,14.95,2019-04-28 11:19:00, Seattle,Washington,Charging Cable
177000,USB-C Charging Cable,1,11.95,2019-04-26 16:08:00, Los Angeles,California,Charging Cable
177001,Wired Headphones,1,11.99,2019-04-17 09:49:00, Los Angeles,California,Headphones
177002,USB-C Charging Cable,1,11.95,2019-04-15 10:38:00, San Francisco,California,Charging Cable
177003,USB-C Charging Cable,1,11.95,2019-04-13 16:09:00, San Francisco,California,Charging Cable
177004,AAA Batteries (4-pack),1,2.99,2019-04-24 17:43:00, Los Angeles,California,Batteries
177005,Lightning Charging Cable,1,14.95,2019-04-28 11:38:00, Los Angeles,California,Charging Cable
177006,34in Ultrawide Monitor,1,379.99,2019-04-02 16:42:00, Austin,Texas,Monitor
177007,AAA Batteries (4-pack),1,2.99,2019-04-18 13:10:00, Boston,Massachusetts,Batteries
177008,Apple Airpods Headphones,1,150.0,2019-04-05 21:19:00, Dallas,Texas,Headphones
177009,AA Batteries (4-pack),1,3.84,2019-04-24 11:08:00, Los Angeles,California,Batteries
177010,Apple Airpods Headphones,1,150.0,2019-04-28 13:42:00, Dallas,Texas,Headphones
177011,Wired Headphones,2,11.99,2019-04-11 11:18:00, Dallas,Texas,Headphones
177012,Lightning Charging Cable,3,14.95,2019-04-29 14:05:00, New York City,New York,Charging Cable
177013,AAA Batteries (4-pack),1,2.99,2019-04-18 18:52:00, Los Angeles,California,Batteries
177014,Lightning Charging Cable,1,14.95,2019-04-17 07:41:00, Dallas,Texas,Charging Cable
177015,Lightning Charging Cable,1,14.95,2019-04-26 13:55:00, New York City,New York,Charging Cable
177016,USB-C Charging Cable,1,11.95,2019-04-23 17:05:00, Seattle,Washington,Charging Cable
177017,AAA Batteries (4-pack),5,2.99,2019-04-16 00:04:00, New York City,New York,Batteries
177018,USB-C Charging Cable,1,11.95,2019-04-25 07:35:00, New York City,New York,Charging Cable
177019,USB-C Charging Cable,1,11.95,2019-04-20 15:44:00, San Francisco,California,Charging Cable
177020,Macbook Pro Laptop,1,1700.0,2019-04-16 22:31:00, Seattle,Washington,Laptop
177021,Bose SoundSport Headphones,1,99.99,2019-04-08 21:52:00, San Francisco,California,Headphones
177022,iPhone,1,700.0,2019-04-17 18:14:00, Los Angeles,California,Phone
177022,Wired Headphones,1,11.99,2019-04-17 18:14:00, Los Angeles,California,Headphones
177023,AAA Batteries (4-pack),1,2.99,2019-04-23 20:40:00, New York City,New York,Batteries
177024,Bose SoundSport Headphones,1,99.99,2019-04-27 15:00:00, Los Angeles,California,Headphones
177025,27in FHD Monitor,1,149.99,2019-04-06 14:42:00, San Francisco,California,Monitor
177026,34in Ultrawide Monitor,1,379.99,2019-04-11 22:15:00, Austin,Texas,Monitor
177027,USB-C Charging Cable,1,11.95,2019-04-24 09:12:00, San Francisco,California,Charging Cable
177028,Bose SoundSport Headphones,1,99.99,2019-04-04 12:58:00, Atlanta,Georgia,Headphones
177029,Wired Headphones,1,11.99,2019-04-29 11:23:00, Boston,Massachusetts,Headphones
177030,USB-C Charging Cable,1,11.95,2019-04-03 10:55:00, San Francisco,California,Charging Cable
177031,Apple Airpods Headphones,1,150.0,2019-04-25 13:50:00, Los Angeles,California,Headphones
177032,iPhone,1,700.0,2019-04-22 07:29:00, San Francisco,California,Phone
177033,USB-C Charging Cable,1,11.95,2019-04-02 18:13:00, San Francisco,California,Charging Cable
177034,USB-C Charging Cable,1,11.95,2019-04-30 10:25:00, Los Angeles,California,Charging Cable
177035,Bose SoundSport Headphones,1,99.99,2019-04-26 12:15:00, Los Angeles,California,Headphones
177036,Lightning Charging Cable,2,14.95,2019-04-27 19:05:00, San Francisco,California,Charging Cable
177037,34in Ultrawide Monitor,1,379.99,2019-04-27 01:44:00, San Francisco,California,Monitor
177038,iPhone,1,700.0,2019-04-03 12:11:00, San Francisco,California,Phone
177039,AAA Batteries (4-pack),1,2.99,2019-04-26 20:44:00, San Francisco,California,Batteries
177040,USB-C Charging Cable,1,11.95,2019-04-15 09:27:00, San Francisco,California,Charging Cable
177041,Wired Headphones,1,11.99,2019-04-11 12:59:00, Atlanta,Georgia,Headphones
177042,Lightning Charging Cable,1,14.95,2019-04-24 06:57:00, San Francisco,California,Charging Cable
177043,27in 4K Gaming Monitor,1,389.99,2019-04-02 22:02:00, New York City,New York,Monitor
177044,AA Batteries (4-pack),1,3.84,2019-04-01 20:31:00, Atlanta,Georgia,Batteries
177045,Flatscreen TV,1,300.0,2019-04-07 22:40:00, New York City,New York,TV
